Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,State,Sales_Channel,Category,Sub_Category,Unit_Price,Quantity,Discount , Discount_Amount  , Gross_Revenue  ,Net_Revenue,COGS,Gross_Profit,Shipping_Method,Shipping_Cost,Days_to_Ship,Payment_Method,Is_Returned,Return_Reason,Customer_Rating
ORD-100140,11/28/2024,CUST-02234,Loyal,South,Alabama,Online,Sports & Outdoors,Water Sports,171.6,1,0,0,171.6,171.6,82.37,89.23,Overnight,24.99,1,Debit Card,No,,3
ORD-100141,12/4/2023,CUST-01550,Loyal,Central,Missouri,Online,Home & Garden,Kitchen,194.14,3,0,0,582.42,582.42,291.21,291.21,Express,12.99,3,Credit Card,No,,5
ORD-100142,11/22/2024,CUST-02526,Loyal,East,Connecticut,Online,Electronics,Smartphones,850.59,1,0,0,850.59,850.59,527.37,323.22,Express,12.99,2,Debit Card,No,,
ORD-100143,1/10/2022,CUST-02614,Returning,East,New York,In-Store,Sports & Outdoors,Camping,219.45,1,0.07,15.36,219.45,204.09,105.34,98.75,Standard,4.99,7,PayPal,No,,4
ORD-100144,8/22/2022,CUST-05834,Loyal,West,Arizona,Online,Beauty,Hair Care,19.31,1,0,0,19.31,19.31,7.72,11.59,Free Shipping,0,8,PayPal,No,,
ORD-100145,5/6/2024,CUST-02419,Loyal,West,Nevada,Online,Home & Garden,Lighting,341.84,1,0,0,341.84,341.84,170.92,170.92,Express,12.99,1,PayPal,No,,2
ORD-100146,10/7/2022,CUST-04636,Returning,Central,Kansas,In-Store,Sports & Outdoors,Team Sports,232.69,1,0,0,232.69,232.69,111.69,121,Overnight,24.99,1,Debit Card,No,,4
ORD-100147,7/25/2024,CUST-05440,Returning,Central,Illinois,In-Store,Food & Beverage,Beverages,66.69,1,0.07,4.67,66.69,62.02,36.68,25.34,Free Shipping,0,5,Credit Card,No,,3
ORD-100148,7/10/2024,CUST-07042,Loyal,North,North Dakota,Mobile App,Books,Educational,32.68,1,0.1,3.27,32.68,29.41,12.42,16.99,Standard,4.99,4,Credit Card,No,,
ORD-100149,5/2/2022,CUST-03190,Loyal,East,Connecticut,In-Store,Beauty,Wellness,114.75,1,0.1,11.48,114.75,103.27,45.9,57.37,Standard,4.99,6,Credit Card,No,,
ORD-100150,9/17/2022,CUST-05730,Loyal,South,Georgia,Mobile App,Home & Garden,Kitchen,386.78,2,0,0,773.56,773.56,386.78,386.78,Express,12.99,2,PayPal,Yes,Defective,5
ORD-100151,11/2/2023,CUST-07757,Returning,West,Oregon,Mobile App,Books,Fiction,16.89,1,0.07,1.18,16.89,15.71,6.42,9.29,Free Shipping,0,10,PayPal,No,,4
ORD-100152,4/10/2022,CUST-04504,Returning,West,California,Online,Electronics,Laptops,302.89,2,0,0,605.78,605.78,375.58,230.2,Standard,4.99,5,Apple Pay,No,,
ORD-100153,1/9/2024,CUST-04516,Loyal,East,Pennsylvania,Online,Books,Fiction,35.52,2,0,0,71.04,71.04,27,44.04,Free Shipping,0,10,Debit Card,No,,
ORD-100154,6/30/2024,CUST-04138,New,East,New York,Phone Order,Electronics,Laptops,161.65,3,0,0,484.95,484.95,300.67,184.28,Standard,4.99,4,Debit Card,No,,4
ORD-100155,10/20/2022,CUST-07129,Returning,Central,Illinois,In-Store,Clothing,Accessories,42.99,1,0.07,3.01,42.99,39.98,18.06,21.92,Standard,4.99,3,Credit Card,No,,
ORD-100156,2/26/2024,CUST-06907,New,East,Pennsylvania,Online,Beauty,Fragrance,76.83,2,0.05,7.68,153.66,145.98,61.46,84.52,Express,12.99,3,PayPal,No,,4
ORD-100157,1/22/2023,CUST-05327,Returning,North,Wisconsin,In-Store,Toys,Outdoor Toys,179.18,1,0,0,179.18,179.18,80.63,98.55,Express,12.99,2,Credit Card,No,,5
ORD-100158,12/20/2022,CUST-07465,New,North,Montana,Online,Beauty,Skincare,53.77,1,0.05,2.69,53.77,51.08,21.51,29.57,Standard,4.99,7,Credit Card,No,,4
ORD-100159,11/9/2022,CUST-05804,New,North,Montana,Mobile App,Clothing,Footwear,132.33,3,0.05,19.85,396.99,377.14,166.74,210.4,Standard,4.99,3,Gift Card,Yes,Changed Mind,5
ORD-100160,6/8/2024,CUST-01103,Loyal,Central,Kansas,Online,Clothing,Jackets,145.95,2,0,0,291.9,291.9,122.6,169.3,Standard,4.99,5,PayPal,No,,5
ORD-100161,9/17/2022,CUST-05723,New,North,Michigan,Mobile App,Books,Fiction,34.35,1,0.05,1.72,34.35,32.63,13.05,19.58,Overnight,24.99,1,Credit Card,Yes,Better Price Found,
ORD-100162,8/25/2022,CUST-02229,New,North,Minnesota,Mobile App,Sports & Outdoors,Water Sports,101.05,5,0,0,505.25,505.25,242.52,262.73,Standard,4.99,4,Credit Card,No,,5
ORD-100163,5/2/2024,CUST-07589,VIP,North,Montana,Online,Beauty,Hair Care,66.73,1,0.15,10.01,66.73,56.72,26.69,30.03,Standard,4.99,5,Debit Card,No,,5
ORD-100164,7/24/2024,CUST-05847,Returning,South,Georgia,In-Store,Electronics,Tablets,1264.81,5,0.07,442.68,6324.05,5881.37,3920.91,1960.46,Express,12.99,1,Credit Card,No,,5
ORD-100165,2/18/2022,CUST-06957,Loyal,East,New York,Phone Order,Sports & Outdoors,Water Sports,155.68,1,0.1,15.57,155.68,140.11,74.73,65.38,Free Shipping,0,7,Credit Card,No,,5
ORD-100166,7/10/2022,CUST-01782,VIP,Central,Missouri,In-Store,Electronics,Smartphones,681.77,2,0,0,1363.54,1363.54,845.39,518.15,Standard,4.99,4,Credit Card,No,,
ORD-100167,6/19/2023,CUST-07309,VIP,East,New Jersey,In-Store,Beauty,Fragrance,74.31,1,0,0,74.31,74.31,29.72,44.59,Standard,4.99,4,Credit Card,No,,4
ORD-100168,8/6/2024,CUST-02761,Loyal,North,Wisconsin,Mobile App,Books,Fiction,43.1,1,0,0,43.1,43.1,16.38,26.72,Express,12.99,2,Credit Card,No,,4
ORD-100169,3/5/2022,CUST-01097,Loyal,Central,Kansas,Online,Toys,Educational,24.52,2,0,0,49.04,49.04,22.07,26.97,Standard,4.99,3,Debit Card,No,,5
ORD-100170,6/15/2023,CUST-07794,New,North,Wisconsin,Mobile App,Clothing,Men's Tops,164.63,1,0.05,8.23,164.63,156.4,69.14,87.26,Free Shipping,0,8,Debit Card,Yes,Better Price Found,5
ORD-100171,5/23/2024,CUST-06054,New,South,Florida,Online,Home & Garden,Bedding,162.55,1,0.05,8.13,162.55,154.42,81.28,73.14,Express,12.99,2,Debit Card,No,,
ORD-100172,5/8/2024,CUST-05460,Loyal,South,Louisiana,Mobile App,Sports & Outdoors,Water Sports,357.1,1,0.1,35.71,357.1,321.39,171.41,149.98,Standard,4.99,7,Gift Card,No,,1
ORD-100173,7/30/2023,CUST-06381,VIP,Central,Indiana,Mobile App,Electronics,Headphones,351.43,1,0.15,52.71,351.43,298.72,217.89,80.83,Standard,4.99,7,Gift Card,No,,5
ORD-100174,12/22/2022,CUST-05617,Loyal,East,New Jersey,Mobile App,Electronics,Cameras,227.62,4,0.1,91.05,910.48,819.43,564.5,254.93,Free Shipping,0,5,Credit Card,No,,4
ORD-100175,7/4/2022,CUST-07606,Returning,Central,Ohio,Online,Electronics,Smartphones,213.1,2,0.07,29.83,426.2,396.37,264.24,132.13,Express,12.99,3,Debit Card,No,,1
ORD-100176,8/16/2022,CUST-06999,Returning,East,Massachusetts,In-Store,Beauty,Skincare,114.35,2,0.07,16.01,228.7,212.69,91.48,121.21,Free Shipping,0,9,Credit Card,No,,
ORD-100177,1/1/2024,CUST-06750,New,South,Alabama,Online,Sports & Outdoors,Water Sports,428.19,1,0.05,21.41,428.19,406.78,205.53,201.25,Overnight,24.99,1,PayPal,No,,
ORD-100178,3/29/2023,CUST-01726,VIP,South,Georgia,In-Store,Clothing,Jackets,167,2,0.15,50.1,334,283.9,140.28,143.62,Standard,4.99,4,Credit Card,No,,
ORD-100179,5/19/2022,CUST-04391,Returning,North,Minnesota,Online,Beauty,Hair Care,64.23,1,0.07,4.5,64.23,59.73,25.69,34.04,Standard,4.99,4,Debit Card,No,,5
ORD-100180,5/31/2022,CUST-02318,Returning,North,Michigan,Online,Electronics,Tablets,964.97,1,0.07,67.55,964.97,897.42,598.28,299.14,Free Shipping,0,5,Credit Card,No,,5
ORD-100181,6/2/2024,CUST-05539,VIP,West,Washington,Online,Home & Garden,Lighting,438.77,2,0,0,877.54,877.54,438.77,438.77,Express,12.99,2,Credit Card,No,,
ORD-100182,10/2/2024,CUST-02635,Loyal,East,New York,Online,Home & Garden,Furniture,76.24,1,0.1,7.62,76.24,68.62,38.12,30.5,Express,12.99,2,Credit Card,No,,3
ORD-100183,6/27/2023,CUST-04602,New,West,Washington,Online,Clothing,Accessories,101.03,1,0,0,101.03,101.03,42.43,58.6,Standard,4.99,5,Debit Card,Yes,Defective,
ORD-100184,4/11/2023,CUST-02930,VIP,Central,Missouri,Phone Order,Electronics,Headphones,645.32,1,0.15,96.8,645.32,548.52,400.1,148.42,Express,12.99,3,PayPal,No,,5
ORD-100185,10/29/2022,CUST-06596,New,South,Florida,Phone Order,Clothing,Jackets,95.54,5,0.05,23.89,477.7,453.81,200.63,253.18,Express,12.99,1,Apple Pay,No,,5
ORD-100186,3/24/2024,CUST-07403,Loyal,Central,Missouri,Mobile App,Beauty,Hair Care,56.15,1,0,0,56.15,56.15,22.46,33.69,Express,12.99,3,Credit Card,No,,5
ORD-100187,8/9/2023,CUST-04301,Returning,East,Massachusetts,In-Store,Beauty,Fragrance,25.81,2,0.07,3.61,51.62,48.01,20.65,27.36,Standard,4.99,6,Debit Card,Yes,Not as Described,2
ORD-100188,2/11/2022,CUST-02867,Loyal,East,New Jersey,Mobile App,Beauty,Hair Care,24.77,5,0.1,12.38,123.85,111.47,49.54,61.93,Free Shipping,0,8,Apple Pay,No,,4
ORD-100189,3/9/2023,CUST-05151,New,Central,Indiana,Mobile App,Toys,Educational,88.42,2,0.05,8.84,176.84,168,79.58,88.42,Standard,4.99,4,Debit Card,No,,
ORD-100190,3/9/2022,CUST-02014,Returning,East,Pennsylvania,Online,Food & Beverage,Snacks,56.08,1,0.07,3.93,56.08,52.15,30.84,21.31,Express,12.99,2,Apple Pay,No,,4
ORD-100191,12/1/2022,CUST-02755,Loyal,North,Michigan,Online,Toys,Outdoor Toys,173.27,2,0.1,34.65,346.54,311.89,155.94,155.95,Free Shipping,0,6,Credit Card,No,,1
ORD-100192,12/21/2022,CUST-03255,Loyal,South,Georgia,In-Store,Books,Fiction,25.79,1,0,0,25.79,25.79,9.8,15.99,Overnight,24.99,1,Cash,No,,5
ORD-100193,7/29/2022,CUST-01522,New,East,Connecticut,In-Store,Electronics,Cameras,470.34,1,0,0,470.34,470.34,291.61,178.73,Standard,4.99,5,Debit Card,No,,5
ORD-100194,11/25/2024,CUST-03421,Loyal,Central,Missouri,In-Store,Beauty,Skincare,38.53,1,0,0,38.53,38.53,15.41,23.12,Overnight,24.99,1,PayPal,Yes,Better Price Found,4
ORD-100195,9/1/2024,CUST-02048,New,East,Pennsylvania,Mobile App,Beauty,Wellness,91.49,2,0.05,9.15,182.98,173.83,73.19,100.64,Standard,4.99,3,Apple Pay,No,,5
ORD-100196,4/3/2023,CUST-06196,Loyal,East,New Jersey,Online,Books,Children's,32.5,4,0,0,130,130,49.4,80.6,Express,12.99,3,Credit Card,No,,5
ORD-100197,4/26/2024,CUST-02173,Loyal,South,Florida,Online,Electronics,Smartphones,445.47,2,0.1,89.09,890.94,801.85,552.38,249.47,Free Shipping,0,8,Gift Card,No,,3
ORD-100198,7/15/2023,CUST-06189,New,Central,Ohio,In-Store,Sports & Outdoors,Camping,207.49,1,0.05,10.37,207.49,197.12,99.6,97.52,Express,12.99,1,PayPal,Yes,Better Price Found,
ORD-100199,12/23/2024,CUST-05822,New,South,Florida,In-Store,Electronics,Laptops,432.63,1,0,0,432.63,432.63,268.23,164.4,Standard,4.99,7,Credit Card,No,,4
ORD-100200,10/2/2022,CUST-02837,Loyal,East,Pennsylvania,Online,Beauty,Fragrance,89.98,1,0.1,9,89.98,80.98,35.99,44.99,Standard,4.99,5,Cash,No,,
ORD-100201,3/18/2022,CUST-01161,Loyal,Central,Kansas,Online,Toys,Outdoor Toys,22.01,1,0.1,2.2,22.01,19.81,9.9,9.91,Overnight,24.99,1,Gift Card,No,,5
ORD-100202,1/20/2022,CUST-01859,New,North,Montana,Online,Books,Children's,29.48,2,0,0,58.96,58.96,22.4,36.56,Free Shipping,0,6,Debit Card,No,,5
ORD-100203,1/4/2024,CUST-02921,Loyal,South,Texas,In-Store,Toys,Outdoor Toys,13.5,2,0.1,2.7,27,24.3,12.15,12.15,Express,12.99,3,Cash,No,,3
ORD-100204,7/27/2022,CUST-07981,Loyal,West,Oregon,Online,Books,Non-Fiction,20.19,3,0,0,60.57,60.57,23.02,37.55,Free Shipping,0,6,Credit Card,No,,
ORD-100205,12/16/2022,CUST-04283,Loyal,Central,Indiana,Mobile App,Clothing,Jackets,89.04,1,0.1,8.9,89.04,80.14,37.4,42.74,Standard,4.99,4,Credit Card,No,,4
ORD-100206,5/1/2022,CUST-07382,Returning,West,Arizona,In-Store,Home & Garden,Furniture,227.98,1,0.07,15.96,227.98,212.02,113.99,98.03,Express,12.99,1,Debit Card,No,,3
ORD-100207,6/21/2024,CUST-06929,Returning,East,New Jersey,Online,Electronics,Laptops,756.26,5,0.07,264.69,3781.3,3516.61,2344.41,1172.2,Overnight,24.99,1,Apple Pay,No,,5
ORD-100208,5/25/2023,CUST-06270,VIP,West,Washington,Mobile App,Food & Beverage,Supplements,75.07,1,0.15,11.26,75.07,63.81,41.29,22.52,Standard,4.99,6,Debit Card,No,,
ORD-100209,11/9/2023,CUST-04638,Loyal,Central,Ohio,In-Store,Food & Beverage,Snacks,65.08,1,0.1,6.51,65.08,58.57,35.79,22.78,Standard,4.99,6,Credit Card,No,,
ORD-100210,2/6/2022,CUST-06071,New,West,California,In-Store,Clothing,Jackets,132.93,3,0.05,19.94,398.79,378.85,167.49,211.36,Express,12.99,1,Credit Card,No,,4
ORD-100211,11/11/2023,CUST-06397,Returning,Central,Missouri,In-Store,Sports & Outdoors,Water Sports,119.23,1,0.07,8.35,119.23,110.88,57.23,53.65,Standard,4.99,3,Credit Card,No,,4
ORD-100212,10/5/2024,CUST-04744,VIP,North,Michigan,In-Store,Home & Garden,Garden Tools,498.23,1,0,0,498.23,498.23,249.12,249.11,Standard,4.99,7,Credit Card,No,,
ORD-100213,7/25/2024,CUST-05164,Returning,North,Montana,In-Store,Home & Garden,Garden Tools,473.02,4,0.07,132.45,1892.08,1759.63,946.04,813.59,Express,12.99,3,Debit Card,No,,3
ORD-100214,10/29/2024,CUST-02092,VIP,Central,Ohio,Online,Toys,Educational,38.83,2,0.15,11.65,77.66,66.01,34.95,31.06,Express,12.99,3,Gift Card,No,,4
ORD-100215,3/22/2023,CUST-02456,New,Central,Indiana,In-Store,Sports & Outdoors,Camping,239.14,2,0,0,478.28,478.28,229.57,248.71,Overnight,24.99,1,Cash,No,,4
ORD-100216,5/4/2024,CUST-03187,New,North,Montana,Online,Books,Children's,39.5,1,0,0,39.5,39.5,15.01,24.49,Standard,4.99,5,Debit Card,No,,5
ORD-100217,3/8/2022,CUST-05597,Loyal,North,Montana,Mobile App,Beauty,Fragrance,52.77,1,0.1,5.28,52.77,47.49,21.11,26.38,Overnight,24.99,1,PayPal,No,,2
ORD-100218,10/3/2023,CUST-06191,Loyal,East,Pennsylvania,In-Store,Electronics,Laptops,930.78,2,0.1,186.16,1861.56,1675.4,1154.17,521.23,Free Shipping,0,8,PayPal,No,,5
ORD-100219,12/30/2022,CUST-03164,New,South,Florida,In-Store,Food & Beverage,Snacks,14.74,2,0,0,29.48,29.48,16.21,13.27,Standard,4.99,4,Credit Card,No,,3
ORD-100220,4/15/2022,CUST-02506,Returning,Central,Kansas,Online,Books,Children's,29.86,2,0,0,59.72,59.72,22.69,37.03,Standard,4.99,4,PayPal,No,,4
ORD-100221,11/10/2023,CUST-01939,Loyal,Central,Kansas,In-Store,Clothing,Women's Tops,138.74,1,0.1,13.87,138.74,124.87,58.27,66.6,Express,12.99,2,Debit Card,No,,5
ORD-100222,3/1/2024,CUST-04650,Returning,East,New York,Mobile App,Books,Self-Help,28.44,1,0.07,1.99,28.44,26.45,10.81,15.64,Free Shipping,0,9,Apple Pay,No,,
ORD-100223,12/28/2024,CUST-06756,New,South,Florida,Mobile App,Electronics,Laptops,1148.29,2,0.05,114.83,2296.58,2181.75,1423.88,757.87,Express,12.99,1,Debit Card,No,,
ORD-100224,11/11/2023,CUST-03118,Returning,North,Wisconsin,Mobile App,Electronics,Laptops,559.53,1,0.07,39.17,559.53,520.36,346.91,173.45,Standard,4.99,3,Debit Card,No,,3
ORD-100225,5/10/2022,CUST-07269,Returning,East,Connecticut,Online,Electronics,Laptops,1208.35,1,0.07,84.58,1208.35,1123.77,749.18,374.59,Standard,4.99,6,PayPal,Yes,Wrong Size,3
ORD-100226,10/23/2022,CUST-04228,New,North,Montana,Mobile App,Books,Educational,30.55,4,0,0,122.2,122.2,46.44,75.76,Express,12.99,3,Credit Card,No,,4
ORD-100227,10/19/2022,CUST-07981,New,South,Louisiana,Mobile App,Home & Garden,Kitchen,51.54,2,0.05,5.15,103.08,97.93,51.54,46.39,Free Shipping,0,5,Credit Card,No,,2
ORD-100228,2/9/2023,CUST-02585,New,East,Pennsylvania,In-Store,Food & Beverage,Supplements,28.82,1,0.05,1.44,28.82,27.38,15.85,11.53,Standard,4.99,5,Credit Card,No,,4
ORD-100229,12/12/2022,CUST-04931,Loyal,South,Alabama,Online,Electronics,Smartphones,628.55,1,0,0,628.55,628.55,389.7,238.85,Standard,4.99,7,Credit Card,No,,
ORD-100230,10/14/2022,CUST-05742,Returning,North,Minnesota,Mobile App,Sports & Outdoors,Cycling,197.17,2,0.07,27.6,394.34,366.74,189.28,177.46,Free Shipping,0,6,Apple Pay,No,,5
ORD-100231,1/20/2024,CUST-01086,New,Central,Indiana,Online,Toys,Board Games,136.91,3,0.05,20.54,410.73,390.19,184.83,205.36,Standard,4.99,7,Debit Card,No,,
ORD-100232,11/23/2022,CUST-03165,Loyal,South,Alabama,Mobile App,Electronics,Cameras,511.78,1,0,0,511.78,511.78,317.3,194.48,Standard,4.99,6,Credit Card,No,,4
ORD-100233,10/26/2023,CUST-05814,Returning,East,New Jersey,In-Store,Clothing,Accessories,135.86,3,0.07,28.53,407.58,379.05,171.18,207.87,Standard,4.99,5,Debit Card,No,,4
ORD-100234,9/14/2024,CUST-02531,Returning,South,Alabama,Online,Electronics,Cameras,246.69,2,0.07,34.54,493.38,458.84,305.9,152.94,Standard,4.99,3,Credit Card,No,,4
ORD-100235,9/7/2024,CUST-05852,New,Central,Ohio,In-Store,Food & Beverage,Coffee & Tea,17.07,2,0,0,34.14,34.14,18.78,15.36,Standard,4.99,5,Debit Card,No,,
ORD-100236,4/10/2024,CUST-07802,Loyal,North,Wisconsin,Online,Electronics,Tablets,563.45,1,0.1,56.35,563.45,507.1,349.34,157.76,Standard,4.99,4,Gift Card,No,,4
ORD-100237,12/3/2023,CUST-05131,New,Central,Illinois,Online,Food & Beverage,Beverages,56.32,3,0.05,8.45,168.96,160.51,92.93,67.58,Standard,4.99,7,Debit Card,No,,4
ORD-100238,7/10/2022,CUST-05276,Loyal,Central,Kansas,Mobile App,Food & Beverage,Coffee & Tea,36.54,3,0.1,10.96,109.62,98.66,60.29,38.37,Express,12.99,2,Apple Pay,No,,4
ORD-100239,7/20/2022,CUST-05454,New,East,Massachusetts,Mobile App,Toys,Board Games,89.41,1,0.05,4.47,89.41,84.94,40.23,44.71,Express,12.99,2,Cash,No,,3
ORD-100240,2/25/2023,CUST-04469,New,East,New York,Online,Beauty,Fragrance,72.1,2,0.05,7.21,144.2,136.99,57.68,79.31,Free Shipping,0,8,PayPal,No,,
ORD-100241,1/2/2023,CUST-07027,Returning,Central,Missouri,Online,Beauty,Wellness,25.18,3,0,0,75.54,75.54,30.22,45.32,Overnight,24.99,1,Credit Card,No,,5
ORD-100242,3/31/2024,CUST-02190,New,Central,Illinois,Online,Beauty,Wellness,61.87,2,0,0,123.74,123.74,49.5,74.24,Standard,4.99,6,Gift Card,No,,5
ORD-100243,12/3/2024,CUST-07585,New,North,Wisconsin,In-Store,Clothing,Accessories,110.85,1,0.05,5.54,110.85,105.31,46.56,58.75,Overnight,24.99,1,Debit Card,No,,5
ORD-100244,1/1/2022,CUST-07036,Returning,East,Massachusetts,Online,Home & Garden,Furniture,428.09,4,0.07,119.87,1712.36,1592.49,856.18,736.31,Express,12.99,2,Debit Card,No,,4
ORD-100245,2/3/2023,CUST-03410,New,Central,Illinois,Online,Food & Beverage,Organic,30.49,1,0.05,1.52,30.49,28.97,16.77,12.2,Standard,4.99,5,Debit Card,No,,5
ORD-100246,2/12/2024,CUST-03112,Loyal,East,Massachusetts,In-Store,Food & Beverage,Coffee & Tea,10.06,2,0.1,2.01,20.12,18.11,11.07,7.04,Express,12.99,2,Apple Pay,No,,
ORD-100247,11/23/2024,CUST-02462,Loyal,South,Georgia,Online,Sports & Outdoors,Cycling,227.53,1,0.1,22.75,227.53,204.78,109.21,95.57,Standard,4.99,4,PayPal,No,,5
ORD-100248,2/13/2023,CUST-07381,Loyal,East,Pennsylvania,Online,Sports & Outdoors,Camping,70.33,4,0.1,28.13,281.32,253.19,135.03,118.16,Standard,4.99,7,Apple Pay,No,,5
ORD-100249,1/31/2024,CUST-02819,VIP,Central,Indiana,In-Store,Beauty,Fragrance,92.51,1,0.15,13.88,92.51,78.63,37,41.63,Standard,4.99,5,Gift Card,No,,2
ORD-100250,12/24/2022,CUST-01825,Loyal,Central,Missouri,Online,Home & Garden,Furniture,208.74,2,0,0,417.48,417.48,208.74,208.74,Standard,4.99,6,Credit Card,No,,
ORD-100251,1/20/2024,CUST-04692,Returning,West,Washington,Online,Home & Garden,Garden Tools,124.33,1,0.07,8.7,124.33,115.63,62.16,53.47,Express,12.99,1,PayPal,No,,
ORD-100252,6/4/2024,CUST-07958,Returning,South,Florida,In-Store,Toys,Board Games,130.92,1,0,0,130.92,130.92,58.91,72.01,Standard,4.99,3,Credit Card,No,,5
ORD-100253,12/1/2022,CUST-07635,Returning,West,California,Online,Electronics,Tablets,372.13,1,0,0,372.13,372.13,230.72,141.41,Express,12.99,3,Credit Card,No,,3
ORD-100254,12/24/2022,CUST-04121,Loyal,East,New Jersey,In-Store,Food & Beverage,Supplements,51.01,1,0.1,5.1,51.01,45.91,28.06,17.85,Free Shipping,0,9,Debit Card,No,,5
ORD-100255,4/8/2024,CUST-06280,New,South,Georgia,Online,Clothing,Men's Tops,88.15,3,0.05,13.22,264.45,251.23,111.07,140.16,Standard,4.99,6,Credit Card,No,,4
ORD-100256,1/12/2023,CUST-01843,New,South,Georgia,Mobile App,Electronics,Smartphones,169.43,4,0.05,33.89,677.72,643.83,420.19,223.64,Standard,4.99,3,PayPal,Yes,Changed Mind,5
ORD-100257,11/15/2022,CUST-07869,Returning,East,Pennsylvania,Online,Electronics,Headphones,263.25,1,0,0,263.25,263.25,163.22,100.03,Standard,4.99,7,Credit Card,No,,4
ORD-100258,6/30/2024,CUST-05288,Returning,South,Louisiana,In-Store,Home & Garden,Lighting,391.07,1,0.07,27.37,391.07,363.7,195.53,168.17,Express,12.99,2,PayPal,No,,
ORD-100259,1/20/2024,CUST-03349,Loyal,South,Georgia,Online,Toys,Outdoor Toys,100.73,1,0.1,10.07,100.73,90.66,45.33,45.33,Standard,4.99,6,Debit Card,No,,1
ORD-100260,4/19/2023,CUST-07038,Returning,East,Pennsylvania,Online,Electronics,Cameras,857.48,3,0,0,2572.44,2572.44,1594.91,977.53,Standard,4.99,7,Debit Card,Yes,Wrong Size,5
ORD-100261,7/11/2023,CUST-04730,New,East,Massachusetts,Online,Books,Self-Help,33.93,1,0.05,1.7,33.93,32.23,12.89,19.34,Standard,4.99,3,Credit Card,No,,
ORD-100262,1/16/2023,CUST-05043,New,East,Pennsylvania,In-Store,Clothing,Footwear,55.17,1,0.05,2.76,55.17,52.41,23.17,29.24,Standard,4.99,3,PayPal,No,,5
ORD-100263,10/27/2022,CUST-04125,Loyal,West,California,In-Store,Electronics,Tablets,1085.31,1,0.1,108.53,1085.31,976.78,672.89,303.89,Standard,4.99,3,Credit Card,No,,4
ORD-100264,7/12/2022,CUST-05502,Loyal,West,Oregon,Mobile App,Sports & Outdoors,Team Sports,246.38,1,0.1,24.64,246.38,221.74,118.26,103.48,Overnight,24.99,1,Credit Card,No,,5
ORD-100265,6/8/2024,CUST-05760,New,South,Georgia,In-Store,Beauty,Skincare,96.17,1,0.05,4.81,96.17,91.36,38.47,52.89,Free Shipping,0,5,Debit Card,No,,
ORD-100266,11/25/2023,CUST-02906,Loyal,North,Michigan,In-Store,Food & Beverage,Snacks,28.75,2,0.1,5.75,57.5,51.75,31.63,20.12,Standard,4.99,3,PayPal,No,,5
ORD-100267,1/4/2024,CUST-05642,Returning,North,North Dakota,In-Store,Home & Garden,Bedding,128.23,1,0.07,8.98,128.23,119.25,64.11,55.14,Express,12.99,1,Debit Card,No,,5
ORD-100268,12/23/2024,CUST-02519,Returning,East,Connecticut,Online,Electronics,Tablets,1153.66,2,0,0,2307.32,2307.32,1430.54,876.78,Standard,4.99,7,Credit Card,No,,2
ORD-100269,12/9/2024,CUST-06397,Returning,South,Louisiana,Online,Beauty,Wellness,17.32,3,0,0,51.96,51.96,20.78,31.18,Standard,4.99,6,Debit Card,No,,
ORD-100270,3/7/2022,CUST-01580,Returning,Central,Kansas,In-Store,Toys,Educational,15.44,4,0.07,4.32,61.76,57.44,27.79,29.65,Express,12.99,2,Credit Card,No,,4
ORD-100271,5/1/2024,CUST-02768,Loyal,Central,Indiana,In-Store,Beauty,Skincare,115.65,1,0.1,11.57,115.65,104.08,46.26,57.82,Standard,4.99,7,PayPal,No,,
ORD-100272,1/2/2023,CUST-07491,Returning,Central,Indiana,In-Store,Toys,Action Figures,46.72,1,0,0,46.72,46.72,21.02,25.7,Standard,4.99,5,PayPal,No,,4
ORD-100273,10/27/2023,CUST-07099,New,West,Oregon,In-Store,Beauty,Fragrance,37.94,5,0.05,9.48,189.7,180.22,75.88,104.34,Free Shipping,0,9,Debit Card,No,,5
ORD-100274,10/4/2022,CUST-07736,Loyal,East,Pennsylvania,Online,Books,Fiction,19.58,2,0.1,3.92,39.16,35.24,14.88,20.36,Free Shipping,0,7,Credit Card,No,,
ORD-100275,11/16/2022,CUST-02781,New,Central,Ohio,Online,Electronics,Tablets,967.82,2,0.05,96.78,1935.64,1838.86,1200.1,638.76,Standard,4.99,7,Apple Pay,No,,5
ORD-100276,9/8/2023,CUST-04557,Returning,West,California,Mobile App,Electronics,Cameras,570.64,3,0.07,119.83,1711.92,1592.09,1061.39,530.7,Free Shipping,0,10,Cash,No,,5
ORD-100277,2/23/2024,CUST-02254,Returning,Central,Illinois,Online,Electronics,Tablets,113.14,2,0,0,226.28,226.28,140.29,85.99,Overnight,24.99,1,Debit Card,No,,4
ORD-100278,3/18/2024,CUST-04264,Returning,East,New York,In-Store,Home & Garden,Kitchen,311.05,2,0,0,622.1,622.1,311.05,311.05,Standard,4.99,7,PayPal,No,,4
